Accel_X (g)_mean,Accel_X (g)_std,Accel_X (g)_mad,Accel_X (g)_min,Accel_X (g)_max,Accel_X (g)_range,Accel_X (g)_iqr,Accel_Y (g)_mean,Accel_Y (g)_std,Accel_Y (g)_mad,Accel_Y (g)_min,Accel_Y (g)_max,Accel_Y (g)_range,Accel_Y (g)_iqr,Accel_Z (g)_mean,Accel_Z (g)_std,Accel_Z (g)_mad,Accel_Z (g)_min,Accel_Z (g)_max,Accel_Z (g)_range,Accel_Z (g)_iqr,Gyro_X (°/s)_mean,Gyro_X (°/s)_std,Gyro_X (°/s)_mad,Gyro_X (°/s)_min,Gyro_X (°/s)_max,Gyro_X (°/s)_range,Gyro_X (°/s)_iqr,Gyro_Y (°/s)_mean,Gyro_Y (°/s)_std,Gyro_Y (°/s)_mad,Gyro_Y (°/s)_min,Gyro_Y (°/s)_max,Gyro_Y (°/s)_range,Gyro_Y (°/s)_iqr,Gyro_Z (°/s)_mean,Gyro_Z (°/s)_std,Gyro_Z (°/s)_mad,Gyro_Z (°/s)_min,Gyro_Z (°/s)_max,Gyro_Z (°/s)_range,Gyro_Z (°/s)_iqr,Mag_X (G)_mean,Mag_X (G)_std,Mag_X (G)_mad,Mag_X (G)_min,Mag_X (G)_max,Mag_X (G)_range,Mag_X (G)_iqr,Mag_Y (G)_mean,Mag_Y (G)_std,Mag_Y (G)_mad,Mag_Y (G)_min,Mag_Y (G)_max,Mag_Y (G)_range,Mag_Y (G)_iqr,Mag_Z (G)_mean,Mag_Z (G)_std,Mag_Z (G)_mad,Mag_Z (G)_min,Mag_Z (G)_max,Mag_Z (G)_range,Mag_Z (G)_iqr,a_mag_mean,a_mag_std,g_mag_mean,g_mag_std,m_mag_mean,m_mag_std,a_peak_count,a_peak_mean_ampl,a_peak_max_ampl,g_peak_count,g_peak_mean_ampl,g_peak_max_ampl,jerk_X_mean,jerk_X_std,jerk_Y_mean,jerk_Y_std,jerk_Z_mean,jerk_Z_std,a_dom_freq,a_dom_power,a_energy_low,a_energy_mid,g_dom_freq,g_dom_power,g_energy_low,g_energy_mid,gyro_integration_magnitude,accel_corr_xy,accel_corr_xz,accel_corr_yz,gyro_corr_xy,gyro_corr_xz,gyro_corr_yz,shot_type
-1.284351642482947,-0.5027928900174075,-0.023031224935321434,-1.456761920933089,0.2406206925695665,0.7420563397471551,0.2794355003918127,-1.3146042478987576,-0.5033997991016631,-1.1395008798070478,-1.8560169696449609,0.9366841272242297,1.3064948475432285,-0.6407732965826176,0.16598072585253706,-1.2137660733074054,-0.6332141924548423,1.205170098575446,-0.7453997064484388,-1.21070019561487,-0.9238106947600427,0.8062672070910151,-0.36566980349864353,-0.5774302213282697,1.521192217600126,1.4827694421907698,-0.32750064466651824,0.5739590683101725,-0.9491302186240343,1.0274765444733318,0.8419563507272596,-1.1203671113675098,-0.7820159453820521,-0.1312082793968204,1.3231745680856932,1.332350218801427,-0.957003321229781,-0.9138158421067317,1.1677745769493,0.7340417253723298,-0.8205751794766636,-0.9528388854285516,0.1674509142570976,-1.6430317955995597,-1.1189046950853863,-0.6648830516880513,-1.339911347241103,-0.3631402117723671,-1.2257480213473892,-0.9964610929096526,-1.0056167347344267,-0.6297573294359045,0.6899460103555007,0.3701208986745553,0.2712231066858134,-0.9518281429461856,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-1.1555112251053872,-0.6869372406716832,-0.1639247924191544,-0.7195470398037683,-2.0761325780171624,-0.4830903117427143,1.6929194432230867,-1.0326908265254207,1.7483434951981534,0.3956282840374723,-0.8248497444020185,-0.06421199695125115,0.6944710887010312,-0.546095333418185,0.853332341391611,-0.7363012799097712,0.306912884954152,-1.2681145092685298,1.1778783742724341,-0.9478323301095942,-1.0834077320931275,-0.4400960426806311,-0.9033799275133635,-0.8981954097088106,-1.0016626769231716,-0.3310560342143757,-0.10335816010462033,0.794140813805858,1.100126188087252,-0.8420834779392788,-0.6338343282199266,-0.5721546520120948,0.9014101779088736,smash
-0.09723514146219613,-0.6364430300200925,-0.17680083771750044,1.5668937344379288,0.5088278823956807,-0.07866451271615248,0.07550320805416678,-1.6029855541535638,-1.387900233365227,-0.1777898945269868,-1.8560169696449609,-0.5538459626353411,-0.1790338568149778,-0.70102128055808,0.7455854576280931,-0.9178330904293994,-0.24237123850335704,1.2194211264246577,-0.7453997064484388,-1.220646164658167,-0.9858520738678951,0.6298424322398943,-1.0737831734433092,0.7007503262154354,1.0717449146224636,-0.6328454151817363,-1.1752408680782578,0.770817207003889,-1.4350262253347585,1.1654465361013475,2.133813810647466,-1.1203671113675098,-0.6403729057268455,-0.0027817457718073793,1.5712067179555191,1.7931392873080276,-1.5658729624265904,-0.4493964628826233,1.6268106393507455,0.8177980412470193,-1.256274683106268,-0.7331426702589553,0.711123528705389,-0.08282868868758216,-0.9401962284136521,0.4935321804381931,0.6250383816850442,0.04063954611367679,-1.4741332757355856,-1.3498515444491774,-1.3596888659655666,-0.5509034927427158,0.6899460103555007,-0.8062866418242386,-0.8525581994442787,-1.0591048771549092,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-1.4581439861814405,-1.465364464005369,-0.6256869882239238,-1.6176902221074965,-1.4493211835054427,-0.9152881697432717,0.3665083330689155,-0.9672742755242723,-0.0427849843519853,0.3956282840374723,-1.39484415078735,-1.512461375430528,-0.10374825632080696,-0.6921230642203436,0.12072986459362034,-1.5042299253305536,-0.010831977513534898,-0.6456538232559509,-2.1240429699994716,-1.3674341400194963,-0.31914553860543815,-1.127367295298263,-0.5795267459519691,-1.5072679486997194,-1.18418184774979,-1.2046033306322184,0.18184603749272535,0.9727160727251805,-0.12491218259297965,-0.7315025715667193,-1.4281603631783426,0.9291871261332451,0.3889861349174465,smash
0.12237384117365184,0.5246604103117258,-0.5629166160719401,-0.6997744468979724,0.5088278823956807,0.7250339662812044,-0.5594449384808992,-0.35094227880534945,0.15776660565339143,0.013946702142300151,0.503847705196742,0.027015706691958415,-0.07431963691695817,-0.7287165665329659,-0.3121740629290848,-0.41688395880860096,-0.4515524386800563,1.2194211264246577,-1.4582465733494983,-1.5741022900364707,0.16503761118261556,0.43325124048394603,-0.28365648603974664,1.5089037247583714,0.19218470461093579,-1.1345214397813776,-0.7856249440899775,1.144735485911535,-1.3631505550157352,1.0188776048250847,1.775316649868902,-1.065623011204174,-0.6403729057268455,-0.031016482448816315,1.4885771226355755,0.6484694082400184,-0.5520345162037653,0.46449538874661794,0.7662060511801252,0.8177980412470193,-0.35266513490210494,-0.4683673366075071,-0.3688115623571243,1.3749511895151312,1.8932993247736891,0.44425116949739324,0.6250383816850442,0.07524151421802805,1.118481601981124,0.0840856799459834,0.6999279866734596,-0.8520772650921428,1.1144516957001893,0.9011487809313434,0.727833639370935,-0.5655485343095481,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-0.4671920059645486,0.3151505735028561,0.22083442885905966,-0.8767032663869314,0.9967466729304254,0.6751341499548664,-0.9599027770852556,-0.9761349624425046,0.37391619116967617,-2.1100175148665183,0.10644995720986879,-0.30939439737981633,-1.797753975924101,-0.24235600651252887,-1.7697229201455997,-0.43074165055565883,1.1919869650875496,-0.7442595409191324,-0.6565223725452913,0.0033719765960467524,1.1453783551655394,0.1058854775703805,-0.25567356439057465,-1.0516070380802178,-0.8555344760058063,-0.3542175188608847,-0.7271577711929456,1.0727411440811603,-0.6728422762532958,-1.1731317062004967,-1.2750804834224563,1.2933605656870808,-0.34389892703031627,smash
-0.959160211312473,-0.1575278973081253,0.21097550277051572,-0.6997744468979724,0.056076946038324596,0.300680539758578,-0.084862246345069,-1.3799557776874989,-1.1691008384226709,0.6181444226162537,0.4727815650752611,0.027015706691958415,-0.06807711200706285,-0.6827480425052831,-0.40509552884874567,-0.6185336105877616,-1.0585721279542837,1.2647198579992516,-0.5642005088813058,-1.1624153750824338,-0.9567055123090351,1.3623661470938646,-0.287920926573196,1.5606466858547143,0.19218470461093579,0.7618465702908404,0.2820969415554121,1.0817006053198766,-1.8136021561396665,0.37621363680435166,1.5898451586607325,-1.065623011204174,-0.9962899000738581,-0.3537233796849067,1.1830944294475427,1.000584878549218,-1.0291062588804811,0.33346626320193545,0.7662060511801252,0.5732135856331604,-0.48779664199527556,-0.35561808274193263,-2.1989948457640605,0.6503185073166297,-0.36968801880174734,0.04739801818878594,0.07974040628709844,0.016113582051662637,-0.3831096103560609,-0.9194148550359643,-0.36659210676252374,-0.7443850125113524,1.1144516957001893,0.9011487809313434,0.727833639370935,-0.6424577006807259,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-1.2271899298898548,-1.0528101869368187,-0.040533333270742954,-0.5544823911395217,-0.12795227973447407,-0.17714677815335172,0.3665083330689155,-1.300178810376342,0.37391619116967617,0.3956282840374723,0.0850467181679757,-0.30939439737981633,1.5151202338754666,-0.7580417514148333,0.6009383992185973,-1.1400575787492486,-1.5749352132695071,-1.0166805242591228,-2.1240429699994716,-1.2312345040224333,0.6793588183640842,-0.7828927638193653,0.0681796171708198,-0.7760482435493035,-0.744106037909895,-0.23012531784927123,1.1341899039214378,0.3485383479746824,-0.33106581944656616,-0.3923914283494524,-0.22223478373503314,0.33611874135279396,-0.38114188615412026,smash
-1.132154377536992,-0.419444777095155,-0.45291411980563545,0.8625845478580345,-0.2184325964121965,-0.5105808997988209,-0.43748114993962983,-1.5266583542560306,-1.044903982315896,-0.09998887636340865,0.4727815650752611,0.20714446870319828,0.1114472386039449,-0.745048353750907,0.21674612822683664,-1.4909434080969552,-1.174158813970632,1.2647198579992516,-0.5642005088813058,-1.1624153750824338,-0.001993179332804827,0.5999749299774226,0.06124475478611155,1.0569170175425773,-0.5150369215187189,0.7618465702908404,0.8224891780641147,0.3300223447067983,-1.2561267077080112,0.7759816875569766,1.2076899301586475,0.03786485671115729,0.2963057525498097,0.24912877084375024,1.4525120869874084,1.5231724367880477,-0.783069920458585,0.1117404078681003,0.5201765725595469,1.553888995649225,0.31234461862744733,-0.5574041797358733,-1.4276519129141891,0.5134094359950433,0.8217760790760533,0.04739801818878594,0.07974040628709844,0.016113582051662637,0.9055973473053806,-0.884187215046473,-0.9754919130217863,-0.1790470256414613,-0.26671752093508516,-0.15834879694465595,-0.11943411907296068,-0.6080750708245927,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-1.4348138911239359,-1.356593729950932,-0.16516868128601037,-0.03650091297611428,-0.7476526259017745,-0.7604102859099914,1.6929194432230867,-1.2321904353036337,-0.058742346710294456,0.3956282840374723,0.36943810773179603,0.6842241621880694,0.13684922161620752,-0.25094573861524694,0.488713129315335,-0.8391052845208652,-1.0888645766520084,-1.4012256815153181,0.444118075545344,-1.2599879102239562,-0.15231234719806316,-1.0997102256499716,1.3635923434163977,-0.35805544818197765,-0.4860527380415442,-0.23996849786175875,-0.1308168984612925,0.3647356829598887,1.4054785144921003,0.7934049205054111,-0.49488986579400834,0.6529234140189265,-1.1321070240123317,smash
1.0923031661041414,1.1563903466354253,-0.7547622169309741,0.6676378310081821,1.0722475078479847,0.7682677483749315,-0.7712081667464753,0.64775389873499,0.9992248772849136,-0.6750896037704147,0.9379627421710605,0.8997069704533739,0.7082109639063544,-0.32063317471313996,-0.6430751267210354,-0.381158051349529,0.11519448259721773,0.12277772316182464,-1.5116507123799439,-0.8352210295069545,1.3804102721207938,-0.48989765341141733,0.9044187650872082,0.5866710601264438,-0.7004068545490656,-0.0034726626142466657,0.533229797963452,-0.10566964657546472,0.065738672245078,1.3096779492066144,0.43395684757747405,-0.8497441115766879,0.2963057525498097,0.706920668363028,0.8013188618281215,0.04800066058388863,0.975096808359326,-0.7315504500881693,-1.2451556975479616,1.553888995649225,2.165891667932538,-0.6561669463741353,1.1392349922434473,1.0576710706469408,0.8804028765999852,0.038631412243442846,0.8798736773710993,0.5178938117717506,0.944187236936192,1.2707196408184154,0.55056161596298,0.7269920534794905,-0.26671752093508516,-0.1285171742654261,-0.0909370049825225,0.9770835809679177,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,0.378878628969667,1.0276053542621848,1.0551653412100344,0.9345289717150295,0.6783704230539596,0.8297017080588898,0.3665083330689155,0.12346628706527689,0.5332033710133298,-0.857194615414523,-0.17413779012250052,0.6842241621880694,2.5677456848248297,0.8582479909708307,1.9074294240469425,1.1180193438559474,-1.4449723864324624,-0.5567718670554431,0.444118075545344,0.41414310568625295,2.2458632889259964,-0.17921516042739005,-1.5510862906361524,0.6001000752774017,1.9985189773745735,-0.05917874851899824,-1.2216389540900146,0.12932988940027978,-0.3326502920710359,0.6797966826960056,-0.4375878194678306,0.42116749481765714,-1.5495428195320895,smash
0.15975790454878797,0.45310081124252816,-0.6797874467968275,0.6676378310081821,1.0722475078479847,0.7682677483749315,0.0075357359784049656,0.3409162237502391,0.5767602815961623,-1.2077498318411921,1.339252880201245,0.8997069704533739,0.6275745001244557,-0.3063844395606803,0.7481233925159159,-0.11423710410083043,-1.2627405294267549,0.12277772316182464,-0.2028663356873718,-0.18627680849570766,-1.3684576380489828,-0.7785611065773821,-0.3154576984326137,-1.6705005081830178,-0.7004068545490656,-0.0034726626142466657,0.533229797963452,-1.6239754309910996,1.4792823256935865,-0.7196179846936981,-1.1339413660200883,-0.8497441115766879,0.0905410064665565,0.5203555314806962,-1.3972506069814234,-0.5684018850057689,1.075832753718783,-1.192637852251441,-1.2451556975479616,-1.1931781384159952,0.6481528525991046,-0.32898322794270535,0.3823526196328769,0.12126087089647765,-1.5662215275142897,0.038631412243442846,0.8798736773710993,0.5178938117717506,-1.1350688588312023,-0.18750838415205281,0.11932031426001029,-1.1582402224076678,1.7501263652229648,-0.1285171742654261,-0.33163413790617124,-0.7398871685862886,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,0.26190407973979635,0.40914957906132793,-0.6866734794218362,0.21713617404493038,0.008926572099249047,0.08390050532503973,-0.9599027770852556,0.6189601130033935,0.5332033710133298,-0.857194615414523,0.025293706815050554,0.5872842859477203,-1.3333538709287884,0.46897219141582996,0.04051948189286019,0.8402937493137888,1.4590331822380131,-0.44675050310667513,0.444118075545344,-0.18169517964732226,-0.17609923735542785,-0.19143060450459817,-0.9033799275133635,0.5956083641857578,0.23397227132616058,0.3555768723064578,-0.1059935125767199,-0.631703906956039,-0.7581090089260831,1.2277080173763593,0.1990118270518327,-0.21786475122634463,-0.7123215393697306,smash
-1.6852813727485956,0.046490663442012914,-0.7178088624092109,-0.8779308434403005,1.312456731454192,1.5414268707704504,-0.2883694831125362,-1.1920369356421514,-0.8642252312564648,-1.458961900205045,-0.5129536080559866,-1.283743406387985,-1.1763614194781469,-1.0903284827842867,1.2870605536320199,-0.7863734276549065,-0.8401220107466829,0.03352519744780525,-0.2028663356873718,-0.12398636410247695,-1.0468286288273103,-0.7752883798177,-0.6575052268964999,-1.5380605508729215,-0.15844672773900847,-0.13030894947231833,0.04770156227438423,-1.7244512067400708,0.821399327442256,-0.9185555266127176,-1.37345988323544,-0.3867395606101057,-0.7833993517315009,-0.5108372699359263,-1.1720807795859067,0.4838051081696668,0.08602772736990656,-1.2504891597332815,-0.6627075236683488,1.6310623298767162,1.5969760113663176,-0.5064418669850091,-0.5306064234567646,-1.5765330228812797,-1.157183440786561,0.8947346556266622,-1.0579607236045747,-1.2835557444069818,-0.9639653085781944,-1.794618147468418,-1.1371218184402325,-1.5747213191282319,1.5259844286056563,-1.2103843027231003,-1.338354393808894,-1.2684130793662554,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-0.8169069136221844,-1.1595217248015803,-1.2279369125578925,-0.37583287704967006,-1.1643033678062957,-1.4734951762271278,-0.9599027770852556,-0.3683761042119995,-1.1769518521664937,-0.857194615414523,0.45009055639502094,-0.042490064552065734,0.2268544142782064,-0.056498487947668256,0.3697921202998469,-0.6179975790998936,-0.04818984897796664,-0.6383135642383667,0.8109982249088891,-1.10113338024205,-0.5011505691528533,-0.7393064312607627,-0.25567356439057465,-0.21288177432005836,-0.29477809954465467,-0.2789809613570795,-0.4175745811334083,-0.06310934718547477,0.21577364265638532,0.32235769006555187,-0.7037416341517252,0.48643105970400985,-0.029181950643209807,smash
-0.9394050149445452,1.1548505906478752,0.30663323694397615,-0.9239001628238186,1.312456731454192,1.5577263328502078,-0.3327232849580359,-0.7952111492145373,-1.1670732961088537,-0.5290608401895095,-0.5129536080559866,-2.0931795859917584,-1.9830815838867284,-0.09783209878966065,-0.3265197102535098,-0.23795204336778641,0.7216362217375969,0.03352519744780525,-0.9668438048698113,-0.5027949535369134,0.7882833095826823,0.07018073464613066,2.0977428024260827,-1.092650107668113,-1.4992330462846408,0.8920575776969218,1.6478326474581095,0.9332004484278593,0.23266596465955536,-0.2571643551450332,-0.9513202019980254,-0.3867395606101057,-0.08576200780257032,0.12170454804715186,-0.48294802129532943,-0.47214096154115465,-0.07140828925819065,0.36521261178352343,0.6886402835362259,1.6310623298767162,0.1781004925517203,2.620329647717206,-0.6906785045918612,-0.6631850419532236,-1.1164051939099264,0.4217456836919751,-1.0579607236045747,-0.9514531960186398,0.16510747835294054,-1.3471489662559024,-1.3657956466682413,-0.9510886447597919,1.3779126835408029,-1.765773288025345,-1.8512268266032939,-1.053607261371883,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,-0.7820532475700621,-0.9515292421292598,1.8818164218503426,1.7176323876522004,-1.2434677144127562,-1.5306431505770408,0.3665083330689155,-0.6097745298033953,-1.1769518521664937,-0.857194615414523,2.4287410109573724,1.6873305454843297,0.6949307465142974,0.9022952930838573,0.390316224661279,-0.8953705426631317,0.601623701793624,0.2655737909001513,0.8109982249088891,-0.8367958578077782,1.2036389853610268,-1.6034839742684381,-1.227233109074758,2.5383515920866166,2.3017260771753683,-0.07611536367405179,-1.9536072832736224,0.9030161041544184,-0.2961352150066462,-1.6872413657501466,-0.6144432891415351,-0.6744122675029689,1.2065266843856162,smash
0.31410000194579846,0.9721679745350043,1.5260432617313024,-0.9239001628238186,0.23829463892555258,0.5509379907374039,0.02013802253197902,0.6492997622549053,0.13504548180712608,1.6033477950833024,0.3269046319515127,-0.011993854218504693,-0.07764282295578179,0.7837252871033916,-0.09161299450530407,0.3974511153639186,0.287657475137681,0.3655203488370356,1.2675807640643748,0.37341274576473305,0.3317110857073935,0.5876250482734461,1.5270099576445382,0.6936199916722594,-1.4992330462846408,0.8920575776969218,1.6478326474581095,0.8401206092067476,0.6093146864010678,-0.35381949722573197,-0.345999846293608,-0.23037522499021243,-0.08576200780257032,0.04105830801889829,-0.8046968967207284,-1.5583543512354499,-0.02041661670604671,2.7987727160240423,0.6886402835362259,-1.2230861712763126,-1.3988001631360225,2.6790691237381066,-0.5666678951978067,0.7716633356570359,1.3742010430946003,-1.9271157387173894,0.1216202357257567,1.4284321565448135,0.33782483910408095,-0.03244767099886409,-0.3219195152394099,-0.47862981950325434,1.3779126835408029,0.015132921647212872,-0.14998891584283364,-0.010398616603301724,0.058745474184062056,-1.6390614899800557,-1.5455795686308933,1.4778597297462743,-1.5106537534699207,-1.6038629181113804,-1.5349750370698083,0.2729259667748626,0.28044470514885766,1.415493205722267,1.2165105931763156,-0.16737133017316722,-0.2116447237031372,0.3665083330689155,-0.2319098563995936,0.511601631537767,-0.857194615414523,0.07078582385359394,-0.3835116195167309,-1.6005861380342343,0.806182031837443,-1.4147400329250908,0.25867766995913355,1.6500899186300528,0.19708806053397535,1.1778783742724341,0.8348398410281335,0.464555282500963,-0.3617949810600257,1.3635923434163977,0.9994935998347491,0.6317918987627668,1.0447957085929367,-0.40663809983957605,0.026036826629470447,-0.5779883808805855,-0.008675082678868185,-0.2483436590092554,-0.9584827811263958,1.2870662403143696,smash
